date,branch,upi_volume,upi_value,card_txn_volume,card_txn_value,wallet_txn_volume,wallet_txn_value,fraud_rate_percent
2024-02-01,Kolkata,204109,80607194.4,98581,64142997.4,68478,18138282.74,2.0
2024-02-01,Jaipur,182819,89233155.11,112076,62865835.0,51064,20246091.42,0.6
2024-02-01,Surat,185929,79781723.05,145117,66016870.9,60874,16076853.84,2.55
2024-02-02,Mumbai,215451,85935434.29,135848,57624260.16,55160,19096518.99,1.87
2024-02-02,Delhi,197705,82789772.34,127689,65774505.9,71035,20022532.82,2.32
2024-02-02,Bangalore,168905,86046013.67,117592,56109415.12,53710,17917449.0,1.79
2024-02-02,Chennai,214084,79625818.09,122107,56740819.59,60696,23956374.35,1.4
2024-02-02,Pune,229598,81607302.39,146599,63394147.59,46453,20736775.11,2.63
2024-02-02,Hyderabad,235722,91380882.39,137077,63205387.95,54528,21918423.76,1.67
2024-02-02,Ahmedabad,205971,83921208.8,104554,66978332.61,69785,17698242.98,1.58
2024-02-02,Kolkata,218113,85774103.33,140447,57242204.91,44812,20383057.13,1.53
2024-02-02,Jaipur,199367,86095132.98,108808,56079396.19,63414,17509684.79,0.87
2024-02-02,Surat,193888,85296240.46,108049,62583535.07,61227,21324334.57,2.56
2024-02-03,Mumbai,220953,87038080.87,105347,65206196.43,49882,17715381.24,0.81
2024-02-03,Delhi,200496,77936832.39,123506,62227596.72,57109,25228171.22,2.16
2024-02-03,Bangalore,207382,84818384.56,122980,58520663.95,54226,20967016.39,0.85
2024-02-03,Chennai,197471,85775403.24,109362,55233980.7,57323,22670992.17,2.62
2024-02-03,Pune,193347,84285676.03,110666,58881990.81,56505,20097523.52,2.64
2024-02-03,Hyderabad,199998,87573647.94,147536,66715241.65,62714,23933287.38,1.78
2024-02-03,Ahmedabad,234664,86862522.78,102960,56713845.88,64541,17042189.28,1.4
2024-02-03,Kolkata,157748,87207311.75,151026,68677557.3,51190,16702204.12,2.5
2024-02-03,Jaipur,218868,80105945.23,127609,64700721.9,66141,23280742.42,1.81
2024-02-03,Surat,195466,78119431.11,104860,63361584.87,60109,22221517.02,2.62
2024-02-04,Mumbai,188622,76532952.63,133654,61571841.61,74687,17949137.38,1.57
2024-02-04,Delhi,205540,78956744.02,113137,67263157.89,54854,21156410.82,2.26
2024-02-04,Bangalore,214274,84391322.11,108057,57929345.25,65836,20592082.23,2.8
2024-02-04,Chennai,230570,79024623.22,120558,62903531.34,57261,22098991.22,1.36
2024-02-04,Pune,206127,74866648.82,124795,66631739.01,58727,19442421.93,1.91
2024-02-04,Hyderabad,239425,91366376.71,125112,60809904.48,61820,22378683.94,2.3
2024-02-04,Ahmedabad,210313,85712969.55,141598,65481531.41,66053,17341807.12,2.61
2024-02-04,Kolkata,217746,80596998.02,104706,69386450.16,50624,23997978.0,2.6
2024-02-04,Jaipur,224655,81964290.26,156036,62166501.2,56368,21406590.43,2.6
2024-02-04,Surat,218649,82902955.71,127673,57416899.09,51128,20689097.81,0.82
2024-02-05,Mumbai,193184,82680335.26,126922,62836337.7,62232,19306207.58,2.99
2024-02-05,Delhi,179540,75638886.07,129446,58275176.42,55448,21133186.36,1.67
2024-02-05,Bangalore,203931,92991160.34,138764,63944653.95,69597,23727404.95,2.63
2024-02-05,Chennai,200877,86496264.3,129898,59887719.89,73268,21500411.6,1.5
2024-02-05,Pune,204174,85809964.14,141793,66265391.19,64647,22244577.24,1.91
2024-02-05,Hyderabad,226104,86535861.52,120324,58947274.94,81577,20473984.79,2.9
2024-02-05,Ahmedabad,229375,78384518.6,100141,62373615.69,64806,20752920.54,0.81
2024-02-05,Kolkata,192037,82295046.36,139175,55427992.45,65741,22063579.08,1.66
2024-02-05,Jaipur,200071,85107023.76,120786,68387299.14,62394,20799347.65,2.75
2024-02-05,Surat,218966,76561295.83,137011,65260984.91,59200,20565073.51,1.15
2024-02-06,Mumbai,223722,80049996.32,102154,60020135.2,65130,21804799.48,1.38
2024-02-06,Delhi,185695,85194504.18,100315,55817684.73,65700,19884365.05,2.2
2024-02-06,Bangalore,186246,78141084.67,95989,62610102.21,55702,23997853.36,1.29
2024-02-06,Chennai,204899,82702023.83,98226,55912804.12,55465,19141816.66,1.26
2024-02-06,Pune,213519,84949382.21,116378,69691538.61,47351,20695678.04,0.69
2024-02-06,Hyderabad,204640,71593270.82,111664,56122092.62,54102,20043721.61,1.06
2024-02-06,Ahmedabad,201705,81745249.47,115392,60853900.97,54703,23711670.9,1.32
2024-02-06,Kolkata,199010,79999614.19,101643,64512263.74,64297,19339809.29,0.83
2024-02-06,Jaipur,248047,77803816.47,129535,61912973.95,67231,22009721.2,1.39
2024-02-06,Surat,188048,79567590.26,145580,61234838.4,67382,20021557.23,1.86
2024-02-07,Mumbai,236182,81456652.36,126753,60532877.87,55082,18629647.76,2.0
2024-02-07,Delhi,209443,86883315.96,142091,64438335.47,67824,19479839.04,1.54
2024-02-07,Bangalore,195905,76950111.16,111262,58709172.07,54855,19412885.04,2.17
2024-02-07,Chennai,243718,87460144.41,141922,58937778.87,63425,18444471.25,1.19
2024-02-07,Pune,164626,83984137.75,127525,62562645.84,55722,21723585.33,1.19
2024-02-07,Hyderabad,203444,86501667.34,121281,64259221.35,68316,20195701.03,2.71
2024-02-07,Ahmedabad,197726,76016209.25,127815,66674389.45,64240,21247118.65,2.77
2024-02-07,Kolkata,190751,82151815.65,106244,56232603.65,66774,22234765.76,2.22
2024-02-07,Jaipur,217591,75936935.55,123971,60944083.21,57690,20885954.07,1.23
2024-02-07,Surat,198169,75103825.25,116093,64552756.21,54099,20015305.96,2.2
2024-02-08,Mumbai,219861,75573554.62,115318,56339927.43,65406,21945145.01,0.89
2024-02-08,Delhi,239102,89344322.79,122507,58183874.72,59910,17125435.82,2.44
2024-02-08,Bangalore,175404,79302627.56,113900,70645496.67,75554,22114311.74,2.56
2024-02-08,Chennai,240561,78141739.47,114606,54470312.8,55034,23563814.0,2.55
2024-02-08,Pune,180009,87470475.75,122330,64304298.93,76833,19119578.81,2.42
2024-02-08,Hyderabad,175486,81778382.35,112586,66311753.73,65513,18331630.11,0.73
2024-02-08,Ahmedabad,207696,83870632.91,110652,61532050.97,44878,20906829.02,1.34
2024-02-08,Kolkata,184460,84607602.68,130595,67843701.05,59940,22053464.07,2.96
2024-02-08,Jaipur,214420,82765972.73,144178,63255887.02,56009,20811431.98,2.23
2024-02-08,Surat,223007,75295844.29,118084,57781638.09,60822,23176745.99,1.3
2024-02-09,Mumbai,172696,84639204.7,97852,57795167.04,58882,23808243.73,1.76
2024-02-09,Delhi,213687,79668124.44,136826,62708349.68,67083,19122232.71,2.21
2024-02-09,Bangalore,224065,76261761.96,129307,65372556.7,53981,19428303.23,0.79
2024-02-09,Chennai,197616,69762980.46,132641,57753847.76,62763,18932395.35,0.87
2024-02-09,Pune,197187,76054625.05,103213,57017026.3,60169,20873540.98,2.65
2024-02-09,Hyderabad,217832,85941438.26,138035,59621985.39,60232,20277843.41,0.61
2024-02-09,Ahmedabad,202854,84432703.07,120428,63495665.14,61811,22302464.79,2.66
2024-02-09,Kolkata,203515,84246502.05,149041,59375731.77,70446,18937810.2,0.68
2024-02-09,Jaipur,184509,82833995.01,107923,58259577.4,58551,21541968.58,2.52
2024-02-09,Surat,206125,90011377.75,112212,58875216.2,59840,20587740.02,1.83
2024-02-10,Mumbai,216957,82979234.91,115336,65741547.4,43581,20507356.77,1.54
2024-02-10,Delhi,183511,79261109.68,140440,70296752.51,54411,20466226.9,2.49
2024-02-10,Bangalore,178344,91076687.86,121174,59753505.39,66599,23398730.17,1.41
2024-02-10,Chennai,216664,76559504.58,128582,65270562.87,62693,23452358.64,2.29
2024-02-10,Pune,210978,84220082.28,121634,65420903.79,63877,22266803.54,2.68
2024-02-10,Hyderabad,208578,80970524.4,119216,63236912.57,70284,21681079.94,1.22
2024-02-10,Ahmedabad,235783,72547380.04,115049,62017505.85,54660,18942319.45,2.36
2024-02-10,Kolkata,237281,84687520.6,123428,58724452.33,69202,19723176.77,2.27
2024-02-10,Jaipur,212986,91648837.16,124287,67335906.24,56583,20759676.8,2.17
2024-02-10,Surat,224494,80668302.23,111855,59985269.51,60333,25283554.22,0.75
2024-02-11,Mumbai,220184,92243992.64,128629,66130313.73,48641,24813961.6,1.66
2024-02-11,Delhi,247695,79074667.0,97622,59799686.23,53973,19060288.22,1.36
2024-02-11,Bangalore,206876,88247133.89,114478,56294522.74,64379,20540792.53,1.37
2024-02-11,Chennai,196120,86227353.43,99224,65680976.6,72700,20180426.33,1.12
2024-02-11,Pune,224122,80191172.35,144067,61849417.74,50914,17242835.49,0.92
2024-02-11,Hyderabad,205659,83741463.13,118780,67118132.83,72397,20294890.89,0.94
2024-02-11,Ahmedabad,192148,77185041.99,115425,67103874.87,50458,19330502.35,2.06
2024-02-11,Kolkata,198319,83151547.17,97876,62721004.6,59286,16716269.94,2.82
2024-02-11,Jaipur,213056,83407240.33,130766,60915705.73,57988,18971956.95,1.41
2024-02-11,Surat,182571,78430014.19,155260,58649355.9,57656,20172008.58,2.27
2024-02-12,Mumbai,253677,74169845.45,139157,61555154.63,68507,20897229.12,1.78
2024-02-12,Delhi,187198,75685500.72,164235,69927056.81,53302,22153246.27,2.15
2024-02-12,Bangalore,220996,88318559.05,127963,61977254.23,54627,20225057.06,2.55
2024-02-12,Chennai,220935,77892593.86,118033,57592287.28,61127,20383118.28,2.41
2024-02-12,Pune,220167,85545873.81,119831,66819276.47,62659,22950626.04,1.68
2024-02-12,Hyderabad,187893,86282171.6,118751,67796019.22,54063,19202664.22,2.56
2024-02-12,Ahmedabad,221407,84235360.9,152732,64183820.07,71229,21502775.98,2.59
2024-02-12,Kolkata,243247,88876176.7,132074,56250689.36,48093,21938586.52,1.02
2024-02-12,Jaipur,230338,85445231.32,134519,65722908.39,60025,21354113.83,0.77
2024-02-12,Surat,230680,84832279.97,131599,62373583.5,67402,22654301.52,0.65
2024-02-13,Mumbai,211156,81279714.95,134630,59250160.44,73091,21983494.07,0.53
2024-02-13,Delhi,184457,79341619.15,112795,61392265.19,76068,23125970.92,2.54
2024-02-13,Bangalore,170221,80033284.84,128458,53128576.91,62767,21014827.73,1.94
2024-02-13,Chennai,201939,81564325.73,151570,62134294.85,55416,22209979.25,0.75
2024-02-13,Pune,221904,81714170.22,94168,64078748.7,55334,19881492.69,1.68
2024-02-13,Hyderabad,180480,82783632.3,141289,65324500.62,61179,23341384.93,1.9
2024-02-13,Ahmedabad,227156,88872419.67,131774,59373255.02,75839,16153225.85,2.43
2024-02-13,Kolkata,232178,78711195.77,92052,58045607.95,63773,20534537.16,2.43
2024-02-13,Jaipur,195881,84910789.06,120683,60034924.05,73818,23819014.97,1.19
2024-02-13,Surat,177173,81351662.94,124509,59372535.91,66845,16422408.74,2.87
2024-02-14,Mumbai,205571,78651687.43,134394,69061030.02,43752,20543541.54,1.27
2024-02-14,Delhi,236118,74759744.97,131913,59601510.6,48727,21794788.91,1.75
2024-02-14,Bangalore,202108,75640101.92,105484,64515978.95,63720,21920495.81,2.69
2024-02-14,Chennai,227154,80206846.57,102722,59287926.97,61583,22113726.12,2.98
2024-02-14,Pune,240085,84086385.13,124198,61124457.06,69094,22169663.78,0.9
2024-02-14,Hyderabad,171515,73923853.59,122142,58249045.23,57074,22639354.94,1.58
2024-02-14,Ahmedabad,238376,85761289.68,136584,66094157.89,60747,20879136.45,1.84
2024-02-14,Kolkata,203576,83419648.62,113757,68860962.2,75651,20455411.5,2.17
2024-02-14,Jaipur,218449,85904030.66,117294,59705576.1,68576,19515207.24,2.53
2024-02-14,Surat,262818,82011287.77,116010,65932940.67,61904,19363166.86,2.78
2024-02-15,Mumbai,195632,89177713.24,127142,59767851.88,66129,22732364.55,1.56
2024-02-15,Delhi,188399,79060640.7,142455,68365891.99,65090,18045851.44,0.88
2024-02-15,Bangalore,204465,83721459.43,149980,74750639.01,48622,22758653.55,2.68
2024-02-15,Chennai,244613,80277160.9,110973,63423443.06,69453,25130655.61,2.75
2024-02-15,Pune,202354,80413160.3,139958,68804363.17,52252,22008685.05,1.07
2024-02-15,Hyderabad,189011,82099612.81,94587,67818457.51,53668,18341139.84,1.02
2024-02-15,Ahmedabad,179727,80833174.24,113236,63716543.91,67079,21259027.85,0.85
2024-02-15,Kolkata,195817,79163593.08,111854,57675281.4,58676,20859612.61,1.46
2024-02-15,Jaipur,219614,75498437.93,124513,63581327.11,46373,18493992.44,2.46
2024-02-15,Surat,171252,78920471.73,111983,67132200.51,53095,19978152.43,1.81
2024-02-16,Mumbai,189416,87776930.99,127356,59851789.45,56418,22023542.94,2.94
2024-02-16,Delhi,245795,93118450.68,129294,62053616.75,63565,19561450.44,1.01
2024-02-16,Bangalore,238685,83709145.8,115078,56293889.41,50263,21517114.44,1.56
2024-02-16,Chennai,220365,85723946.68,136230,57242890.33,49764,21285378.33,0.7
2024-02-16,Pune,207037,92084180.56,133817,66738819.34,54587,23008533.2,1.16
2024-02-16,Hyderabad,180772,85179658.95,125941,67807109.52,67143,18044546.71,2.86
2024-02-16,Ahmedabad,205096,81230245.61,162776,57303648.23,69448,20767981.07,2.42
2024-02-16,Kolkata,207000,84788734.74,121986,64770369.97,55801,19220249.32,1.73
2024-02-16,Jaipur,217860,77947862.76,101838,57727291.57,80256,16634286.2,0.85
2024-02-16,Surat,220887,84778759.41,111626,59838996.85,56498,21910974.62,0.6
2024-02-17,Mumbai,179342,86235667.37,133109,61073262.55,65924,19826814.66,1.76
2024-02-17,Delhi,211392,81261690.3,118060,69319542.67,69101,22783021.3,0.57
2024-02-17,Bangalore,205052,76166813.14,121494,64464999.5,68585,23993339.42,2.29
2024-02-17,Chennai,217603,79080754.95,139001,67008403.88,56408,19353361.55,2.17
2024-02-17,Pune,218735,77562952.97,86702,61591510.94,64396,20513205.07,1.77
2024-02-17,Hyderabad,220380,83446368.33,129996,62747547.0,70966,19597659.7,2.64
2024-02-17,Ahmedabad,194568,74892254.27,116708,63429043.56,58564,21357392.22,2.79
2024-02-17,Kolkata,219032,74493065.96,119131,59872803.09,59414,15483312.29,0.5
2024-02-17,Jaipur,204092,90978415.57,101810,62751525.6,68876,25525023.68,0.91
2024-02-17,Surat,221864,77428432.01,107266,56881647.49,64038,18578860.95,1.36
2024-02-18,Mumbai,231734,87463264.13,99603,64825862.56,48408,20888538.1,2.76
2024-02-18,Delhi,206815,91306744.9,125411,64436592.86,56804,20185217.19,1.86
2024-02-18,Bangalore,175086,91067795.19,143786,65236264.69,56685,15540703.64,2.2
2024-02-18,Chennai,213315,84895354.38,128257,63332383.52,73642,17028216.82,2.76
2024-02-18,Pune,208408,83336624.39,135198,58742386.25,65842,18856116.73,2.03
2024-02-18,Hyderabad,213442,90805501.46,126817,61043241.15,49485,18684368.38,2.98
2024-02-18,Ahmedabad,241383,86686793.36,148854,62934499.65,68646,23311507.89,2.99
2024-02-18,Kolkata,245643,81221329.66,116681,67381593.64,66339,20675901.79,0.58
2024-02-18,Jaipur,204034,72184821.58,109171,58672561.69,57580,22471885.94,2.14
2024-02-18,Surat,218142,85947078.98,123303,62542373.09,60364,19713709.01,0.59
2024-02-19,Mumbai,155945,83188987.16,96700,64468390.97,44950,20408976.55,0.99
2024-02-19,Delhi,235681,89130526.99,125837,62617464.34,70977,23135407.33,0.64
2024-02-19,Bangalore,208048,83070795.68,114228,57187042.51,59551,19969375.47,2.44
2024-02-19,Chennai,200461,74517206.44,131731,58683373.72,55525,23600722.87,2.46
2024-02-19,Pune,224140,77612805.82,120403,61596477.45,57564,20032005.81,0.92
2024-02-19,Hyderabad,188857,73983207.56,136741,65166960.01,66317,14885231.68,2.83
2024-02-19,Ahmedabad,198548,82518606.9,131213,68586950.98,50937,22155275.86,2.76
2024-02-19,Kolkata,192680,77122018.16,109962,63702630.06,50813,20172726.41,2.64
2024-02-19,Jaipur,205135,81000154.03,135929,63304044.21,64271,21117836.4,1.28
2024-02-19,Surat,203931,87268258.3,108054,70204401.76,74300,16149756.99,1.39
2024-02-20,Mumbai,219468,89480437.76,108316,65501119.65,62872,21146499.92,0.99
2024-02-20,Delhi,193422,85997799.49,125518,59365321.14,51276,21278551.18,1.37
2024-02-20,Bangalore,206171,84147743.91,141423,57538121.01,64775,17619648.75,1.47
2024-02-20,Chennai,206420,85912535.34,134468,62887934.17,59154,23100756.63,1.99
2024-02-20,Pune,180394,74479108.3,128705,57517412.95,51181,21221756.61,1.85
2024-02-20,Hyderabad,225761,82997047.76,108232,63311748.09,51502,21205697.93,2.42
2024-02-20,Ahmedabad,206107,84788093.95,94513,55704471.16,69966,19419407.39,2.04
2024-02-20,Kolkata,237693,75337613.97,121297,59861421.12,61515,23733760.6,2.76
2024-02-20,Jaipur,223277,83869610.86,124278,63854875.48,72497,21291082.37,1.05
2024-02-20,Surat,213544,88653026.95,118812,63256936.3,56108,23012836.01,2.51
2024-02-21,Mumbai,171047,83640767.52,143474,69072936.84,61554,20906732.08,1.23
2024-02-21,Delhi,204901,87641747.95,116966,68114305.03,63273,22664365.56,2.2
2024-02-21,Bangalore,213307,79304052.73,123380,62924185.82,55889,20207512.63,2.15
2024-02-21,Chennai,207777,80698775.85,121701,55155627.85,62668,20592165.95,1.9
2024-02-21,Pune,222281,76840067.02,119503,64929114.45,66472,22871217.25,0.58
2024-02-21,Hyderabad,211198,71036307.65,110519,66620959.46,55933,20302013.75,0.95
2024-02-21,Ahmedabad,177017,65075784.66,136907,66239430.28,65895,18104807.42,0.55
2024-02-21,Kolkata,237486,80447629.12,142737,61023364.89,63016,21446994.27,0.86
2024-02-21,Jaipur,233015,85249021.7,144272,64794857.13,66022,21579603.46,1.17
2024-02-21,Surat,215615,87754511.06,126436,64932462.79,58424,22263474.88,1.54
2024-02-22,Mumbai,210107,76302666.6,101728,62409624.16,56131,21551348.87,0.65
2024-02-22,Delhi,179827,74236391.26,107184,58959710.19,54368,19858858.36,1.51
2024-02-22,Bangalore,204908,84580061.6,112083,64268422.51,51152,18515112.04,2.84
2024-02-22,Chennai,245256,79836418.33,108749,63732336.55,61027,21878832.34,0.61
2024-02-22,Pune,186807,76798384.94,128563,59263408.98,72765,17785558.04,0.52
2024-02-22,Hyderabad,234769,88210531.44,117838,59878403.07,66654,18849555.38,1.55
2024-02-22,Ahmedabad,195456,83596483.95,121837,63418512.05,57373,20413657.54,0.84
2024-02-22,Kolkata,234295,88918655.9,133809,70477265.44,62579,22147036.5,1.62
2024-02-22,Jaipur,200167,82045402.87,95347,64552487.07,50425,21078702.01,2.6
2024-02-22,Surat,191917,87199446.12,147863,66211647.32,55734,22223899.73,2.62
2024-02-23,Mumbai,179251,81355982.68,142448,63085889.02,49592,18503167.82,0.78
2024-02-23,Delhi,214196,88124748.58,116872,67600373.07,48347,19101153.67,1.6
2024-02-23,Bangalore,205231,96169871.44,100117,61768347.39,73484,22409698.37,0.69
2024-02-23,Chennai,203263,77596847.06,127755,61856486.67,46938,23160863.66,0.67
2024-02-23,Pune,188690,84566394.84,137343,65169380.36,52785,21154180.42,2.47
2024-02-23,Hyderabad,186986,79668867.83,137785,62308125.15,67211,20264981.29,0.63
2024-02-23,Ahmedabad,213567,80724519.18,115936,58426501.66,59252,19064080.49,1.2
2024-02-23,Kolkata,227154,88853466.14,142154,67109402.71,59591,22235211.26,1.25
2024-02-23,Jaipur,190849,87311012.25,126234,66165953.23,70906,19334535.48,1.28
2024-02-23,Surat,192586,85107328.88,126842,55359845.96,59872,21592854.03,0.76
2024-02-24,Mumbai,208914,79268711.65,135749,58397887.42,66388,21870123.34,2.46
2024-02-24,Delhi,202911,78296621.08,149747,65798079.58,62020,22151641.94,0.84
2024-02-24,Bangalore,214167,83963458.01,140108,65179497.32,55327,20516349.2,0.92
2024-02-24,Chennai,208529,85413206.27,144894,62557298.31,54819,21100411.19,2.04
2024-02-24,Pune,198890,86605363.79,99925,56975910.21,62681,22848003.91,1.62
2024-02-24,Hyderabad,214186,93631298.23,125118,67046926.01,67987,19634229.47,1.24
2024-02-24,Ahmedabad,208104,76790405.24,101716,62504454.83,42393,19782899.94,0.84
2024-02-24,Kolkata,243517,86758962.05,109891,69330350.98,62578,18496704.49,2.73
2024-02-24,Jaipur,179545,82708437.31,111837,67216288.18,67648,20209377.51,0.94
2024-02-24,Surat,246327,85002165.09,117803,62148793.63,64974,20460378.76,1.81
2024-02-25,Mumbai,213644,90380551.22,93978,61854003.37,76377,22876490.13,1.75
2024-02-25,Delhi,199484,85890236.04,144812,58012395.16,59522,17597903.23,2.91
2024-02-25,Bangalore,219411,84263598.18,140348,66618419.89,53737,21451372.82,1.8
2024-02-25,Chennai,190406,79540912.15,128532,72453493.45,62038,23749027.58,0.87
2024-02-25,Pune,174301,82305611.7,118368,62079306.55,57968,17731962.41,2.66
2024-02-25,Hyderabad,227970,73381534.17,88349,66117726.33,59116,25481235.38,0.55
2024-02-25,Ahmedabad,207013,83882963.98,162982,58121352.74,56680,24312308.54,2.34
2024-02-25,Kolkata,216409,78949422.9,97939,65740416.45,58824,18800770.6,1.85
2024-02-25,Jaipur,238378,85103708.2,127676,55830978.22,51894,20047757.31,2.04
2024-02-25,Surat,168411,86592278.29,106898,69210479.27,80330,21771068.6,0.63
2024-02-26,Mumbai,201751,74040220.57,137255,57470737.66,62123,21215781.09,2.64
2024-02-26,Delhi,221552,83625541.53,134722,62363211.19,77549,15793906.51,2.51
2024-02-26,Bangalore,225297,91186638.36,146645,61077798.52,71350,21415832.22,2.13
2024-02-26,Chennai,211722,84109950.97,138506,66736999.8,65501,17662112.9,2.27
2024-02-26,Pune,196980,82134771.34,141929,59611328.5,50300,17952904.68,1.52
2024-02-26,Hyderabad,240357,77718461.43,102251,61324889.53,62440,19896387.35,1.01
2024-02-26,Ahmedabad,172656,81654164.7,157730,65462167.92,60934,22354799.09,0.92
