date,branch,gold_loan_amt,home_loan_amt,personal_loan_amt,fd_deposit_amt,casa_balance,npa_percent
2024-01-30,Kolkata,1558187.14,5439551.47,1318970.84,6363700.88,3297398.71,5.63
2024-01-30,Jaipur,1658215.2,6036215.11,1197216.46,6508304.01,3380440.0,4.19
2024-01-30,Surat,1497324.66,5200802.2,1207745.1,6987347.98,2756630.22,2.17
2024-01-31,Mumbai,1589892.01,5171678.59,1326014.04,6839788.8,3201240.72,5.02
2024-01-31,Delhi,1469812.02,5525996.35,1137801.49,7506562.78,2927317.84,2.45
2024-01-31,Bangalore,1597059.32,6007878.22,1183977.3,6892266.07,3039086.73,3.21
2024-01-31,Chennai,1460954.5,4259763.67,1336638.38,7744517.35,2781926.85,2.19
2024-01-31,Pune,1715412.44,5943136.29,1202097.61,7002187.57,3066330.88,2.25
2024-01-31,Hyderabad,1758361.3,5251371.67,1395144.21,7266479.72,3240467.85,5.32
2024-01-31,Ahmedabad,1560985.07,5583030.89,806432.88,7517826.07,2845833.95,5.1
2024-01-31,Kolkata,1150881.52,5524545.09,1253018.95,8387068.26,2706074.93,4.53
2024-01-31,Jaipur,1855412.8,5451629.7,1229484.77,6129402.82,2970073.97,3.95
2024-01-31,Surat,1351320.94,5290298.89,1239823.39,8005759.09,3231093.24,4.03
2024-02-01,Mumbai,1396789.91,5176311.94,1105503.17,6304210.28,2860124.55,2.56
2024-02-01,Delhi,1515727.83,4965696.18,903614.03,7383923.92,2668715.63,3.12
2024-02-01,Bangalore,1539993.51,4337428.23,1171499.73,6650211.1,3143736.51,4.05
2024-02-01,Chennai,1795495.49,5269099.82,1191106.89,6633762.9,2987296.89,4.47
2024-02-01,Pune,1458450.15,4673317.87,1382502.79,7121485.19,3625697.74,5.97
2024-02-01,Hyderabad,1510929.79,4874850.96,1119147.5,6269066.92,2480462.72,3.64
2024-02-01,Ahmedabad,1577503.42,5335805.13,977745.13,7653846.84,2899335.45,3.03
2024-02-01,Kolkata,1553063.66,5151056.56,1124954.72,6676939.84,3150938.64,3.54
2024-02-01,Jaipur,1086216.29,4712349.9,1186439.59,6507011.51,3006512.56,2.32
2024-02-01,Surat,1538858.62,5337429.46,1192962.45,7855748.65,3399009.41,3.45
2024-02-02,Mumbai,1503966.89,5089575.61,1327131.88,7254168.55,3338516.05,4.9
2024-02-02,Delhi,1582343.63,5109642.31,1105694.89,6077449.43,2851230.44,3.94
2024-02-02,Bangalore,1412499.1,5127165.21,1243562.11,6485529.23,3433787.75,4.61
2024-02-02,Chennai,1347993.27,5319257.08,1348069.67,8233796.37,2820779.68,3.1
2024-02-02,Pune,1727318.33,4739324.93,1431411.71,6959571.64,3135993.82,5.67
2024-02-02,Hyderabad,1576897.4,4155791.57,1113558.33,5992983.11,3404995.72,4.4
2024-02-02,Ahmedabad,1733813.39,5652366.21,1052936.72,6861567.61,2710981.22,5.56
2024-02-02,Kolkata,1480328.05,4590082.64,1153644.13,7142223.07,2998822.28,4.55
2024-02-02,Jaipur,1409767.46,4973715.29,962644.02,6620741.61,3342086.78,3.46
2024-02-02,Surat,1852286.43,6040825.03,1148776.57,7083976.68,2698496.6,2.11
2024-02-03,Mumbai,1635809.59,5085764.12,1153262.06,7048648.98,3022553.72,2.64
2024-02-03,Delhi,1449526.76,4165728.09,1165673.31,7058514.56,3119328.19,5.55
2024-02-03,Bangalore,1763246.24,5270370.64,1203439.11,7388562.55,2570461.32,4.17
2024-02-03,Chennai,1295678.17,5175662.33,1039834.83,8074759.65,3125875.46,5.33
2024-02-03,Pune,1158594.96,4806686.04,1099682.67,6736845.05,2998224.54,3.08
2024-02-03,Hyderabad,1428773.99,5113562.01,1295115.31,7701871.09,2493050.4,2.56
2024-02-03,Ahmedabad,1946411.01,4615222.78,833994.41,6941066.03,3385237.64,4.48
2024-02-03,Kolkata,1922882.04,4854847.47,1025267.5,7097115.01,2876378.12,4.17
2024-02-03,Jaipur,1576335.27,5320205.05,1385355.27,7175259.93,3143440.01,2.5
2024-02-03,Surat,1445127.85,4744267.04,1352936.51,7039495.61,2691918.19,5.92
2024-02-04,Mumbai,1754538.62,5058866.29,949923.9,7889024.5,2774661.08,5.05
2024-02-04,Delhi,1392523.93,5207279.63,851267.86,8776270.6,2968708.88,5.46
2024-02-04,Bangalore,1514334.56,5230204.25,1299897.23,7512710.55,3220514.92,2.8
2024-02-04,Chennai,1543720.71,5677812.36,1189210.39,7036467.81,3357188.16,4.04
2024-02-04,Pune,1658910.22,5184023.36,1217545.98,6881926.04,3393966.79,4.77
2024-02-04,Hyderabad,1718226.88,4876535.08,1106433.24,7817916.48,2888821.98,3.12
2024-02-04,Ahmedabad,1719365.63,5345903.94,1331013.36,7433971.99,2855283.97,5.01
2024-02-04,Kolkata,1613353.05,5439476.8,1400783.33,7475663.86,3188190.02,4.45
2024-02-04,Jaipur,1520105.58,4636566.74,1195524.13,6664460.41,2845003.11,3.4
2024-02-04,Surat,1496104.9,5139301.29,1199841.05,7137422.42,3236686.13,3.2
2024-02-05,Mumbai,1526495.31,4671806.16,1321617.37,7694886.57,2561792.35,2.93
2024-02-05,Delhi,1371035.51,5531597.64,1124860.71,7027918.53,3266399.75,5.62
2024-02-05,Bangalore,1472421.23,4068035.02,1317980.68,6365932.75,3070794.44,3.43
2024-02-05,Chennai,1582696.21,4652685.14,1272135.04,7127362.19,3358882.33,3.8
2024-02-05,Pune,1892654.03,5717813.96,1252999.27,6822356.11,3298874.17,5.29
2024-02-05,Hyderabad,1328133.35,5207860.97,1430051.8,6416990.64,3072423.12,5.1
2024-02-05,Ahmedabad,1521045.63,4187482.63,1114969.41,6872633.07,2892522.02,4.99
2024-02-05,Kolkata,1557254.22,4768925.82,1223347.22,7705586.34,2737216.67,2.25
2024-02-05,Jaipur,1694157.5,4646347.5,1120554.97,6937075.26,2641672.9,5.37
2024-02-05,Surat,1359531.03,5610200.71,1119699.68,7025067.52,3340952.6,5.64
2024-02-06,Mumbai,1606498.64,5037460.13,1262120.83,6770051.01,2309185.24,4.53
2024-02-06,Delhi,1499660.76,5355822.03,1096935.11,7242972.44,3074880.39,5.04
2024-02-06,Bangalore,1545050.69,5190433.7,1127284.56,6932942.7,3242056.51,2.19
2024-02-06,Chennai,1772110.87,5297633.83,1202516.2,5395897.05,3059158.42,3.83
2024-02-06,Pune,1414910.7,4468657.38,1144006.99,7035735.78,2915577.94,5.29
2024-02-06,Hyderabad,1822722.39,4888098.96,1295281.42,6899643.31,3696502.38,5.52
2024-02-06,Ahmedabad,1663509.85,4544424.67,984341.04,7625567.0,3168955.47,4.95
2024-02-06,Kolkata,1343342.3,5637264.55,1012598.82,8071518.25,2821466.14,2.8
2024-02-06,Jaipur,1460093.28,5397022.4,1138513.79,7026566.09,3066496.72,3.07
2024-02-06,Surat,1322954.63,4313612.58,1048466.36,6992823.69,2248107.88,3.62
2024-02-07,Mumbai,2019199.76,5492059.73,1219257.5,6968847.41,3062364.45,4.71
2024-02-07,Delhi,1639198.16,5629052.11,1111672.97,7203294.48,3528360.04,5.9
2024-02-07,Bangalore,1664811.83,5393881.35,1168111.43,6778971.96,3086622.19,3.39
2024-02-07,Chennai,1843285.4,5595979.77,1015732.87,7539071.38,3262347.08,3.83
2024-02-07,Pune,1201645.86,4670587.89,1206425.25,6125347.32,3001767.69,2.23
2024-02-07,Hyderabad,1866191.47,5366013.51,1230087.22,7003779.87,2856887.41,2.9
2024-02-07,Ahmedabad,1451322.5,4930703.59,1418003.13,7470305.01,2715894.02,5.24
2024-02-07,Kolkata,1577963.02,4431428.88,1463295.27,6414502.21,3314778.13,3.38
2024-02-07,Jaipur,1480080.15,5329993.0,1373040.03,7083086.33,2957770.59,2.59
2024-02-07,Surat,1558663.1,4537885.95,1198394.37,7152637.42,3234116.17,2.97
2024-02-08,Mumbai,1940910.95,5098464.52,1193752.53,6914457.87,3001854.26,4.19
2024-02-08,Delhi,1808286.52,4807794.76,1210108.31,7010261.96,2680334.09,2.84
2024-02-08,Bangalore,1441019.99,5394867.89,978526.69,7415572.37,3675831.45,2.29
2024-02-08,Chennai,1250685.14,5177918.28,1229124.79,7468480.24,2879343.65,5.63
2024-02-08,Pune,1615295.81,5104755.79,1124748.73,7431285.11,3608589.22,2.99
2024-02-08,Hyderabad,1489593.81,5804464.57,1402442.02,7274940.15,2689202.36,5.09
2024-02-08,Ahmedabad,1464698.77,5094638.97,1031675.18,7502600.67,3326729.22,4.92
2024-02-08,Kolkata,1436363.99,5016625.64,1089372.7,7120925.4,2908252.53,4.65
2024-02-08,Jaipur,1455470.28,4765077.45,1336549.74,7022199.54,2858486.66,3.57
2024-02-08,Surat,1797781.76,5221107.32,1245789.47,7194457.99,3236669.57,3.43
2024-02-09,Mumbai,1389653.98,5500521.4,922121.87,7682501.79,2688063.07,2.77
2024-02-09,Delhi,1678252.8,4319483.36,1228381.62,7267345.0,3000567.83,3.13
2024-02-09,Bangalore,1550841.88,5395404.52,1525647.18,6179653.41,3553124.47,3.13
2024-02-09,Chennai,1550528.18,5494734.86,1178963.8,7999639.84,2934505.35,3.91
2024-02-09,Pune,1233355.28,5091337.66,1031877.73,7358933.62,3329754.51,2.83
2024-02-09,Hyderabad,1443456.67,5103179.41,1331921.89,7910685.59,2945703.76,5.34
2024-02-09,Ahmedabad,1781225.99,4551530.39,1327422.05,7865956.85,2514518.99,3.7
2024-02-09,Kolkata,1594427.01,5449348.21,832161.51,6689033.25,2745555.65,3.22
2024-02-09,Jaipur,1667774.21,4511902.24,1325295.84,7419467.09,2530662.01,3.3
2024-02-09,Surat,1391094.57,5537718.4,1312041.94,6854956.88,2711219.29,5.61
2024-02-10,Mumbai,1408107.92,5825408.63,1490051.65,7739061.13,3086107.35,4.84
2024-02-10,Delhi,1365113.79,5344955.37,1136884.29,7487909.9,3092224.65,2.17
2024-02-10,Bangalore,1662691.82,4333429.05,1384947.99,6529186.9,2942504.79,4.06
2024-02-10,Chennai,1581040.84,3922316.3,1248029.2,7802148.54,3364632.94,3.85
2024-02-10,Pune,1576934.43,5353848.98,1325886.41,7398011.01,3316715.79,2.78
2024-02-10,Hyderabad,1404080.35,4437450.51,1037001.59,7787622.71,3346893.4,4.25
2024-02-10,Ahmedabad,1528858.41,5441058.24,1056969.77,6903094.98,3272834.55,3.54
2024-02-10,Kolkata,1703216.83,5069252.61,1293583.66,7613768.45,2753560.25,5.27
2024-02-10,Jaipur,1632135.81,5125384.58,1225080.66,6735883.46,3273841.5,2.72
2024-02-10,Surat,1615878.48,5224254.89,1436173.98,6530208.29,2974358.84,5.46
2024-02-11,Mumbai,1433019.28,4662268.67,1330754.28,6903470.66,3385999.52,3.0
2024-02-11,Delhi,1656680.91,5669683.01,1520755.12,7186206.0,2865636.09,3.15
2024-02-11,Bangalore,1320655.28,4412299.99,991564.87,7824799.09,2868851.01,2.27
2024-02-11,Chennai,1843783.83,4743460.27,1367262.8,8253810.5,2860227.14,3.33
2024-02-11,Pune,1498931.18,4822736.41,1249094.79,7450741.57,3403591.65,2.8
2024-02-11,Hyderabad,1826388.69,5878253.1,1148861.41,6963321.62,2899841.47,3.11
2024-02-11,Ahmedabad,1600917.11,5077675.14,1229620.4,6679073.31,2990962.82,4.95
2024-02-11,Kolkata,1342114.02,4774533.09,1485060.34,6464913.96,2552910.41,3.06
2024-02-11,Jaipur,1513720.31,4362818.53,1083486.31,6528776.9,3124954.89,4.41
2024-02-11,Surat,1544903.18,5059953.17,1253024.89,7264323.48,2812683.34,4.49
2024-02-12,Mumbai,1266125.51,5528578.4,1349465.38,6443573.91,3313791.59,3.25
2024-02-12,Delhi,1845545.7,5439684.53,989881.41,7015345.92,3147781.83,4.35
2024-02-12,Bangalore,1745362.28,5702075.69,1190068.81,7120366.02,2594021.77,3.8
2024-02-12,Chennai,1636510.82,5048962.67,1301389.87,6910914.17,3191784.59,4.69
2024-02-12,Pune,1526690.65,5015992.15,1259705.91,6920627.8,3022729.94,3.03
2024-02-12,Hyderabad,1700178.83,5961344.83,1149781.88,7156683.7,3036426.71,4.45
2024-02-12,Ahmedabad,1267619.96,5457095.83,1148169.41,7308412.27,3153120.85,4.95
2024-02-12,Kolkata,1483633.93,4748362.23,1091880.31,8191491.67,2970863.95,4.43
2024-02-12,Jaipur,1413053.13,5227216.0,1301726.77,7436148.59,3086265.1,2.8
2024-02-12,Surat,1683155.75,5828388.92,1329547.14,7241546.65,3587366.36,2.27
2024-02-13,Mumbai,1671854.11,5000592.97,1390207.06,8599317.45,2823634.58,5.58
2024-02-13,Delhi,1250102.59,5672882.25,1324045.83,8462953.71,2834477.74,2.99
2024-02-13,Bangalore,1408472.63,5985672.27,1531103.16,6680616.18,2896088.22,3.78
2024-02-13,Chennai,1707863.81,4754885.03,1226427.15,7636633.5,3059432.62,2.42
2024-02-13,Pune,1431505.01,5844835.05,1033271.73,7648913.46,2979011.81,2.28
2024-02-13,Hyderabad,1475095.0,5384686.27,1066620.71,7233681.92,3115036.71,4.74
2024-02-13,Ahmedabad,1464563.7,4794800.09,1059527.81,6644605.89,3968249.99,3.43
2024-02-13,Kolkata,1786538.04,5643261.4,1154274.09,6741039.5,3372646.27,5.66
2024-02-13,Jaipur,1506619.69,5274964.47,1238960.96,5790290.8,2994077.9,4.21
2024-02-13,Surat,1358307.67,4392105.76,1227996.03,7406492.21,3324062.26,5.35
2024-02-14,Mumbai,1618867.31,5420100.65,1541668.13,6460539.21,3211215.59,2.72
2024-02-14,Delhi,1343647.7,4580084.02,1340426.95,7222742.75,3600906.37,2.65
2024-02-14,Bangalore,1387961.88,4466903.99,1193131.29,6964838.35,3810031.27,2.98
2024-02-14,Chennai,1621496.99,5035349.63,1135504.36,6702080.07,2851843.34,5.84
2024-02-14,Pune,1741770.75,6177194.26,983268.76,6001230.37,3639637.92,4.81
2024-02-14,Hyderabad,1612637.14,5110227.65,1027544.05,7776537.87,2992038.56,4.53
2024-02-14,Ahmedabad,1325759.67,5153786.14,1084532.4,7310601.32,2791486.82,4.77
2024-02-14,Kolkata,1449584.19,4868372.92,1029496.82,7073004.25,3120193.02,4.03
2024-02-14,Jaipur,1471746.09,5084345.44,1628167.58,6472141.82,3514916.74,3.01
2024-02-14,Surat,1736757.93,5745938.52,1246638.81,7375636.26,3169737.09,3.94
2024-02-15,Mumbai,1757977.96,4792622.49,1024660.46,7032971.38,2822088.17,3.55
2024-02-15,Delhi,1520759.22,4971547.25,1371279.27,7461897.17,3081079.2,2.27
2024-02-15,Bangalore,1409679.79,5220518.79,1411062.11,6855717.85,2491867.46,2.88
2024-02-15,Chennai,1660480.99,4471239.71,1001399.37,7042915.43,2878048.38,3.86
2024-02-15,Pune,1717200.04,5764279.86,1326927.19,6459529.84,3005692.47,5.22
2024-02-15,Hyderabad,1532416.39,5249788.0,1459057.8,8014312.19,3194693.27,5.01
2024-02-15,Ahmedabad,1550892.55,5833597.24,1289847.37,6629222.57,3497983.74,2.68
2024-02-15,Kolkata,1676471.22,5189632.4,1208921.07,7375907.61,3134370.71,5.03
2024-02-15,Jaipur,1881391.28,5660326.44,1256238.73,7734994.04,2750773.29,3.9
2024-02-15,Surat,1615126.08,4607471.56,1370134.53,6770803.29,2758278.98,2.97
2024-02-16,Mumbai,1458694.04,4396052.47,1229996.63,7714817.73,2790409.63,5.29
2024-02-16,Delhi,1845345.49,5681914.73,1319176.32,7729750.46,2731854.75,3.06
2024-02-16,Bangalore,1569658.33,5397988.0,1047205.01,6611606.13,3252289.34,2.87
2024-02-16,Chennai,1340468.0,4334486.95,1322412.89,7802122.68,3233860.06,5.11
2024-02-16,Pune,1391940.49,5412706.59,1267564.87,6830258.87,2759474.57,2.12
2024-02-16,Hyderabad,1132946.78,4944856.01,1303027.14,6830752.74,3089536.44,4.67
2024-02-16,Ahmedabad,1673452.61,4960503.73,1177046.24,7610222.24,3171829.31,3.0
2024-02-16,Kolkata,1599185.51,4753219.44,1246837.31,7873866.58,2820025.19,5.23
2024-02-16,Jaipur,1326486.63,4990152.84,1221568.3,7078445.87,3171461.62,3.25
2024-02-16,Surat,1827357.64,4500533.34,1333769.16,7980363.61,3262270.24,2.16
2024-02-17,Mumbai,1614429.7,5675809.23,1537133.82,7793160.03,3147050.2,4.32
2024-02-17,Delhi,1749179.61,6022668.96,1152643.67,6332997.33,2900642.34,4.39
2024-02-17,Bangalore,1610507.81,4042811.43,1324231.12,7708120.65,2888617.1,3.82
2024-02-17,Chennai,1560540.21,5726234.32,1407996.29,7507346.92,3021258.08,2.67
2024-02-17,Pune,1936991.6,5119391.26,1383484.86,7988300.36,2842520.22,4.54
2024-02-17,Hyderabad,1435907.9,4500329.4,1285540.55,6920269.9,3629315.29,4.67
2024-02-17,Ahmedabad,1466647.3,5292691.39,1466802.48,7688926.65,3197884.45,5.84
2024-02-17,Kolkata,1630085.16,4615851.34,1698285.41,6487035.47,2974533.75,4.29
2024-02-17,Jaipur,1614330.38,5012861.85,1497709.41,8130491.41,2927474.4,2.13
2024-02-17,Surat,1504373.52,4704294.93,1205323.98,7736577.92,3150721.94,5.53
2024-02-18,Mumbai,1304449.98,5438828.15,1325495.74,6673828.4,3347053.19,5.99
2024-02-18,Delhi,1406652.88,5267790.81,1240285.63,7900669.89,3035101.09,2.25
2024-02-18,Bangalore,1430235.21,5019409.11,1197179.99,6709302.26,3017694.98,3.07
2024-02-18,Chennai,1218842.97,4248466.81,1157711.51,6791560.41,3395142.16,3.2
2024-02-18,Pune,1436220.84,4939816.29,1110528.6,6371665.92,2931879.68,2.84
2024-02-18,Hyderabad,1573156.17,4925744.9,1279805.22,7709399.05,2955189.79,2.62
2024-02-18,Ahmedabad,1529561.26,4685604.54,1316832.43,6070763.63,2961521.76,4.32
2024-02-18,Kolkata,1597666.78,4523176.15,1231571.2,6291632.79,3312034.47,3.95
2024-02-18,Jaipur,1519493.17,4693475.3,1369403.95,6830362.46,3036129.51,3.83
2024-02-18,Surat,1405837.75,5397423.15,1480882.11,7861948.57,3281415.38,5.45
2024-02-19,Mumbai,1617439.07,4135049.72,1186542.59,7691018.6,3058471.45,4.97
2024-02-19,Delhi,1248826.6,3419393.88,1003663.19,6910591.38,3391860.89,5.44
2024-02-19,Bangalore,1187626.71,4648942.3,1469576.93,7003076.45,2998695.93,5.81
2024-02-19,Chennai,1475313.15,5256684.07,1036521.32,6955619.69,3898634.63,4.58
2024-02-19,Pune,1597323.46,4345599.85,1456367.9,6453665.91,3140125.97,2.74
2024-02-19,Hyderabad,1311912.71,4657043.89,1119514.97,7443188.8,2941221.02,3.14
2024-02-19,Ahmedabad,1310363.61,5235472.35,1416569.87,6856038.19,2852847.63,4.23
2024-02-19,Kolkata,1489515.5,5328199.42,1301368.4,7491143.43,2772961.74,2.88
2024-02-19,Jaipur,1620473.64,4964825.11,1100530.33,6626457.24,3237876.11,5.0
2024-02-19,Surat,1788568.1,5049862.12,1047466.45,6732267.95,2993064.95,3.94
2024-02-20,Mumbai,1345516.19,4782762.98,1274924.63,7059792.65,2386743.9,5.04
2024-02-20,Delhi,1102756.47,5102069.12,1043356.46,8367603.43,2644191.63,6.0
2024-02-20,Bangalore,1429619.19,5836523.11,1170802.9,7410538.23,3118436.57,4.46
2024-02-20,Chennai,1100733.87,5135906.22,1366335.1,6774737.87,3075567.63,2.14
2024-02-20,Pune,1110256.85,6008907.03,1185804.94,7351707.28,3061004.98,2.95
2024-02-20,Hyderabad,1450531.55,5252704.07,1092625.42,6674024.2,2907025.35,3.52
2024-02-20,Ahmedabad,1445247.36,5769288.97,1147692.23,7395448.98,2850230.95,4.71
2024-02-20,Kolkata,1692873.98,5505715.48,1247507.42,6781405.03,3023886.89,2.08
2024-02-20,Jaipur,1557603.85,5789134.29,1119479.52,7633178.27,3015130.58,5.85
2024-02-20,Surat,1524341.42,5384019.69,1260111.21,7602437.73,2625365.89,4.71
2024-02-21,Mumbai,1716513.61,4893922.11,1093812.53,7766296.43,3346015.8,5.96
2024-02-21,Delhi,1840294.76,4569464.18,1033800.83,7111682.75,2830580.45,3.04
2024-02-21,Bangalore,1742646.61,4888304.49,1329121.8,7061283.44,3176196.14,2.6
2024-02-21,Chennai,1302858.5,5099197.11,1305186.46,6163849.73,3079539.77,3.88
2024-02-21,Pune,1785599.48,5526115.62,1302385.66,8114375.13,2784565.83,3.61
2024-02-21,Hyderabad,1896634.19,4988975.46,1321960.78,6498955.74,3360759.51,2.76
2024-02-21,Ahmedabad,1429756.67,4585750.07,1418740.75,7019226.89,3184948.15,4.13
2024-02-21,Kolkata,1421270.93,5095368.77,945926.59,7658644.93,2576630.9,3.74
2024-02-21,Jaipur,1725170.49,5181725.26,1424989.68,6657761.78,3243701.43,5.28
2024-02-21,Surat,1579231.12,6106554.41,1355181.22,7045142.02,3340867.89,3.31
2024-02-22,Mumbai,1513820.13,5177900.03,1057261.65,8666628.16,3544746.09,2.13
2024-02-22,Delhi,1662554.68,5347174.42,1551429.87,6108190.01,3257214.85,5.75
2024-02-22,Bangalore,1147517.89,4688622.49,1167546.11,8344060.52,3249307.05,3.01
2024-02-22,Chennai,1264959.18,4172975.36,1389509.91,7446438.98,3211397.02,3.91
2024-02-22,Pune,1274874.04,4413278.37,1141384.06,7821226.02,2610345.28,5.36
2024-02-22,Hyderabad,957841.67,4844992.92,1030923.23,7480225.33,3220100.89,3.54
2024-02-22,Ahmedabad,1155329.0,4930688.84,1260506.24,7458539.04,2921081.5,3.9
2024-02-22,Kolkata,1546067.3,4541423.83,1183118.29,7280851.42,3094408.02,4.25
2024-02-22,Jaipur,1468708.9,5217447.91,1083035.46,7054810.1,3265824.54,4.65
2024-02-22,Surat,1571210.85,5018960.01,1134198.92,5836731.26,3430072.94,5.33
2024-02-23,Mumbai,1627103.08,5746986.98,1020596.54,6748555.29,2990641.43,3.65
2024-02-23,Delhi,1378845.4,5726507.99,1429903.83,7083551.21,2870283.52,2.73
2024-02-23,Bangalore,1604923.15,4961659.4,1217420.76,6859484.35,2613118.87,4.01
2024-02-23,Chennai,1605773.09,5313958.44,1192393.09,8029535.33,3519701.53,3.61
2024-02-23,Pune,1581288.1,5970050.55,1118931.24,8305244.34,3318209.13,2.59
2024-02-23,Hyderabad,1653289.13,5210451.18,1425009.67,7042531.55,3438143.19,3.52
2024-02-23,Ahmedabad,1501595.87,5291606.98,1223086.79,7936264.11,2478658.18,4.29
2024-02-23,Kolkata,1569228.6,5016681.7,1218618.49,8114051.51,2866351.73,3.38
2024-02-23,Jaipur,1753616.07,5432004.11,1211857.58,7542634.1,2861812.43,5.96
2024-02-23,Surat,1715395.58,5170190.27,1180006.1,7975307.66,3414469.48,2.48
2024-02-24,Mumbai,1274888.73,5428922.42,1301815.46,6036819.17,2723054.4,2.68
2024-02-24,Delhi,1482343.27,5903248.5,1159073.96,6671101.81,3011755.87,2.07
2024-02-24,Bangalore,1755904.44,5985051.55,1157907.35,6811782.75,3232341.08,5.71
2024-02-24,Chennai,1466960.77,4830030.72,1216036.58,7240441.07,2920795.68,3.57
2024-02-24,Pune,1555428.58,4923698.27,1218653.48,7165848.97,2547616.88,5.9
2024-02-24,Hyderabad,1847560.31,4244680.17,1284923.76,6560780.28,3368897.2,5.62
2024-02-24,Ahmedabad,1714426.72,4042668.72,1217134.52,6817541.91,3214180.22,2.9
2024-02-24,Kolkata,1637047.08,5461412.23,1147865.2,5965558.92,2893051.92,5.48
2024-02-24,Jaipur,943404.62,4942528.87,1072412.32,6183807.84,2699748.85,4.29
2024-02-24,Surat,1562972.5,5447435.0,1342440.83,7083045.68,3028725.24,3.07
2024-02-25,Mumbai,1304028.47,4237497.95,1172903.01,7289939.98,3052715.75,4.79
2024-02-25,Delhi,1455768.8,5407316.56,1057635.47,7515173.03,2982137.7,5.58
2024-02-25,Bangalore,1335294.4,4750936.4,1006931.73,6883385.58,3383140.07,4.69
2024-02-25,Chennai,1647211.57,4944590.02,1415230.13,7489519.66,2868000.72,3.44
2024-02-25,Pune,1295309.93,5596637.19,1370626.52,8320460.85,2956214.11,3.87
2024-02-25,Hyderabad,1687632.2,4462357.57,1505285.78,6060561.62,2840680.76,4.26
2024-02-25,Ahmedabad,1464738.43,5362169.65,1261540.18,7454786.76,3151020.85,5.12
2024-02-25,Kolkata,1804056.92,5478346.27,1121375.5,7553974.28,2960394.13,2.41
2024-02-25,Jaipur,1726281.91,5369317.01,1415405.96,6466237.81,3596421.83,4.73
2024-02-25,Surat,1854275.54,4253621.07,1514691.33,7758427.07,2846423.63,2.91
2024-02-26,Mumbai,1326091.06,5529352.51,1444936.67,7624801.15,3171508.82,5.4
2024-02-26,Delhi,1338893.24,4992909.32,907487.62,7067075.79,3248526.8,3.86
2024-02-26,Bangalore,1321832.74,6122469.41,1036153.75,7312871.15,3394695.72,5.86
2024-02-26,Chennai,1283987.9,5973807.25,1534466.1,6719162.12,3084154.22,2.36
2024-02-26,Pune,1198935.99,5684186.46,1206953.97,7672120.35,3220099.13,3.17
2024-02-26,Hyderabad,1391263.09,6117401.46,1271351.15,7264635.51,3131010.88,4.71
2024-02-26,Ahmedabad,1617582.64,5216117.96,1097739.26,6756702.23,3449988.96,4.37
2024-02-26,Kolkata,1837310.56,5738826.5,1041529.42,5980903.72,3302568.84,2.54
2024-02-26,Jaipur,1589585.28,5472295.62,1200344.05,6657557.6,3355826.08,2.47
2024-02-26,Surat,1690265.43,4473080.05,1116738.57,7211332.11,2991339.72,5.4
2024-02-27,Mumbai,1559123.28,5427424.21,1101260.76,7218032.43,2421382.06,4.43
2024-02-27,Delhi,1723036.93,4428253.97,1142390.42,7024930.6,2894485.11,2.39
2024-02-27,Bangalore,1834541.9,3863144.4,1431203.83,7408094.29,2713073.47,3.61
2024-02-27,Chennai,1321558.24,5762662.88,1410359.41,6710572.66,2962358.05,4.53
2024-02-27,Pune,1587309.76,4615006.68,1404029.22,7854472.02,3249650.51,4.0
2024-02-27,Hyderabad,1617143.68,5525631.97,1456270.49,6915912.35,2549205.65,4.47
